#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q0E8S4	uniprotkb:Q9W3W6	intact:EBI-9930148	intact:EBI-155078	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9w3w6_drome(display_long)|uniprotkb:sov(gene name)|psi-mi:sov(display_short)|uniprotkb:Dmel\CG14438(gene name synonym)|uniprotkb:"fs(1)M105"(gene name synonym)|uniprotkb:EM25(gene name synonym)|uniprotkb:"l(1)6Dc"(gene name synonym)|uniprotkb:"l(1)EA42"(gene name synonym)|uniprotkb:"l(1)EM25"(gene name synonym)|uniprotkb:CG14438(orf name)|uniprotkb:Dmel_CG14438(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q24595	intact:EBI-9930148	intact:EBI-500628|uniprotkb:Q7KJI5|uniprotkb:Q8MLA1|uniprotkb:Q8MLA2|uniprotkb:Q9U3Z0|uniprotkb:Q9U3Z1|uniprotkb:Q9V7A8	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:xpc_drome(display_long)|uniprotkb:Mutagen-sensitive 209 protein(gene name synonym)|uniprotkb:XPCDM(gene name synonym)|uniprotkb:Xeroderma pigmentosum group C-complementing protein homolog(gene name synonym)|uniprotkb:Xpcc(gene name synonym)|uniprotkb:mus210(gene name synonym)|uniprotkb:CG8153(orf name)|uniprotkb:Xpc(gene name)|psi-mi:Xpc(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:Q9VTI8	intact:EBI-9930148	intact:EBI-146821|uniprotkb:Q9NHN5	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:chrb_drome(display_long)|uniprotkb:chrb(gene name)|psi-mi:chrb(display_short)|uniprotkb:char(gene name synonym)|uniprotkb:CG7533(orf name)|uniprotkb:Protein charybdis(gene name synonym)|uniprotkb:Protein regulated in development and DNA damage response 1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:Q9V3P6	intact:EBI-9930148	intact:EBI-143104|uniprotkb:B5RIH8|uniprotkb:Q8T075|uniprotkb:Q9GSE5|uniprotkb:Q9GU70|uniprotkb:Q8IGU4	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:psmd1_drome(display_long)|uniprotkb:Rpn2(gene name)|psi-mi:Rpn2(display_short)|uniprotkb:CG11888(orf name)|uniprotkb:26S proteasome regulatory subunit RPN2(gene name synonym)|uniprotkb:26S proteasome regulatory complex subunit p110(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9W4X4	intact:EBI-9930148	intact:EBI-2508843	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9w4x4_drome(display_long)|uniprotkb:Pi4KIIIalpha(gene name)|psi-mi:Pi4KIIIalpha(display_short)|uniprotkb:Dmel\CG10260(gene name synonym)|uniprotkb:"EG:BACR7C10.2"(gene name synonym)|uniprotkb:PI4K(gene name synonym)|uniprotkb:PI4KIIIA(gene name synonym)|uniprotkb:PI4KIII[[alpha]](gene name synonym)|uniprotkb:PI4KIIIalpha(gene name synonym)|uniprotkb:PI4KinaseIIIalpha(gene name synonym)|uniprotkb:Stt4(gene name synonym)|uniprotkb:ZW-2(gene name synonym)|uniprotkb:"l(1)17-59"(gene name synonym)|uniprotkb:"l(1)3Ah"(gene name synonym)|uniprotkb:"l(1)VA722"(gene name synonym)|uniprotkb:"l(1)zw2"(gene name synonym)|uniprotkb:stt4(gene name synonym)|uniprotkb:zw-2(gene name synonym)|uniprotkb:zw2(gene name synonym)|uniprotkb:CG10260(orf name)|uniprotkb:Dmel_CG10260(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	intact:EBI-185748	intact:EBI-9930148	intact:EBI-2111417	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:a1za66_drome(display_short)|psi-mi:EBI-185748(display_long)|uniprotkb:CG15699(orf name)|uniprotkb:Strn-Mlck(gene name)|psi-mi:Strn-Mlck(display_short)|uniprotkb:Dmel_CG18255(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q7KND8	intact:EBI-9930148	intact:EBI-168948|intact:EBI-2508767	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q7knd8_drome(display_long)|uniprotkb:TXBP181-like(gene name synonym)|uniprotkb:TXBP181-like-RA(gene name synonym)|uniprotkb:Dmel\CG2072(gene name synonym)|uniprotkb:mad1(gene name synonym)|uniprotkb:CG2072(orf name)|uniprotkb:Dmel_CG2072(orf name)|uniprotkb:Mad1(gene name)|psi-mi:Mad1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VDG0	intact:EBI-9930148	intact:EBI-2507762	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vdg0_drome(display_long)|uniprotkb:Dhc93AB(gene name)|psi-mi:Dhc93AB(display_short)|uniprotkb:DHC(gene name synonym)|uniprotkb:DHC4C(gene name synonym)|uniprotkb:Dhc(gene name synonym)|uniprotkb:Dhc 93AB(gene name synonym)|uniprotkb:Dmel\CG3723(gene name synonym)|uniprotkb:dhc(gene name synonym)|uniprotkb:dhc93AB(gene name synonym)|uniprotkb:Dmel_CG3723(orf name)|uniprotkb:CG3723(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	intact:EBI-9919304	intact:EBI-9930148	-	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9v602(display_short)|psi-mi:EBI-9919304(display_long)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VUB5	intact:EBI-9930148	intact:EBI-193941	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vub5_drome(display_long)|uniprotkb:Dmel\CG9007(gene name synonym)|uniprotkb:UpSET(gene name synonym)|uniprotkb:CG9007(orf name)|uniprotkb:Dmel_CG9007(orf name)|uniprotkb:upSET(gene name)|psi-mi:upSET(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	intact:EBI-9929963	intact:EBI-9930148	-	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9w090(display_short)|psi-mi:EBI-9929963(display_long)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9V4D6	intact:EBI-9930148	intact:EBI-146542	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9v4d6_drome(display_long)|uniprotkb:CG11533(orf name)|uniprotkb:CK I(gene name synonym)|uniprotkb:CKI-like(gene name synonym)|uniprotkb:Dmel\CG11533(gene name synonym)|uniprotkb:Dmel_CG11533(orf name)|uniprotkb:Asator(gene name)|psi-mi:Asator(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9930145|flannotator:CPTI-001301|imex:IM-16527-28	intact-miscore:0.35
